ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs
0.0,0.007737131846727916,-0.002940590985913886,-0.010573093642331345,0.04331173688050657,-0.01726278773962924,-0.01800531505265206,0.0008149518538592441,0.0007329061457660447,0.0006080242285273416,-0.03821420375402653,0.00023199324372107677,0.014296497933447092,0.010369959863886585,-0.006817139813617616
0.0031511775947645564,0.0,-0.002812773088412585,-0.015500413693039582,0.007871059744936987,-0.0004262933645777161,-0.009667602229747552,-0.003368295891454745,0.0018432608993829997,0.004486238183115898,-0.007932293655346919,7.525293150823784e-06,-0.012092674305845343,-0.002212625719025718,-0.0016077299156473921
0.0008551964607940155,-0.0051302918032533305,0.0,-0.024634430616481576,-0.024406376310683035,-0.004936080713780236,-0.014458781452867003,-0.014986274902075441,-0.0027917824454306676,0.012654309629196864,-0.018074070271157733,0.00039019786623253,-0.019994205218910446,0.0002803662981378456,-0.005036881105156449
0.0006334620332682383,-0.0037054318481401206,-0.007788757138144256,0.0,-0.02885452937441999,0.005341442930285444,-0.009714793078615985,-0.0058540131016482505,-0.005573101700165096,-0.01685199013779344,-0.008704091976083584,0.00032871946301434154,-0.04572448960700574,-0.011169099581105868,-0.004181247528207299
-0.006735844371527393,0.0005294984923214181,0.005478388032383097,-0.012335380878638787,0.0,-0.009361480125496917,0.004690870527526995,-0.0053905082980135735,0.00294302987423773,0.03483715413430772,-0.011698763971063926,0.0023829627376416164,-0.0051250553421093685,-0.005164638422721502,-0.0021720908133685984
0.029262433987102036,0.026897629315564376,-0.001368432574128014,-0.005759723682421603,0.06535561887910601,0.0,-0.03552824986478001,-0.01502701616344025,-0.005651119554512986,-0.036135766419814266,0.014133350882435402,-0.02654606313430127,0.019942482744873744,-0.00904551670393586,0.010113769696872405
0.014119703972825222,0.00909795596333136,-0.015917091402349454,-0.05266851676232532,0.008178056537586426,-0.02279587053524105,0.0,-0.009469543938652372,-0.0003258078479321903,0.018769235205792878,-0.03956938098282254,0.007818480377838936,-0.004096407391840967,0.005683015430068448,-0.007279400198939125
-0.027438651654387282,-0.01254148806867937,-0.0029713563888022023,-0.011873982758592477,0.014701119945004157,-0.007453581703647104,-0.025492057941099256,0.0,0.0009780054097624788,0.0039143288573392325,-0.014747814726857452,-0.0019236196314368506,0.005291746043696023,0.005326180076314717,-0.013200147963632421
0.01680450430464663,-0.004221923112745423,-0.009977482335196845,-0.014596015361780295,0.07042872822781134,-0.023664106685115018,-0.044240224825595524,0.008796510548249252,0.0,0.012537590855227682,-0.03171970213929839,0.00546486719473821,0.013979180353237438,0.009387350830577564,-0.0010891953746160496
-0.0032432431930953056,-0.014467026737010391,-0.0037684021439502603,-0.008895599890773629,0.0029509165409421583,0.0021364021974142736,-0.02304706871752835,0.027441650877413393,0.0065304874860273015,0.0,-0.00927370531433466,0.0018579861322564975,-0.027875355232343926,-0.0022539511448252834,-0.013691824627973307
-0.01656477993879548,-0.004712014244946229,2.5512913352086138e-05,-0.01263435629751798,0.010538025374639836,-0.01948466784288666,0.0006079919034577083,0.0009252194291657841,-0.0010708541972996527,-0.015234541207969436,0.0,0.005663761616932103,0.008774255032448955,-0.010276853332140748,0.0011327156202196455
-0.010708813470455108,-0.0030542931458293855,-0.02043603250412337,-0.05085300099317541,-0.008937132103305684,0.004505593223635746,0.006667208085751775,0.0031428142788889235,-0.0001247669163969999,0.010028042080560505,-0.02181650377748921,0.0,-0.014551404493538889,-0.006544361813749893,-0.010393988467942848
0.012278325935555404,-0.0032679573778571763,-0.009617176360476501,0.01347255041735648,-0.1307941214851847,-0.008349265462627913,-0.021322464178037015,0.0067111569922418375,-0.005344280717176588,-0.03528795535521319,-0.0018127495226933847,-0.025023475910911187,0.0,-0.023112744725359596,-0.008687804421292378
-0.0033026974229962095,-0.005020509712279358,0.001264603858641521,0.0004992862457553044,-0.0036797632445482935,0.002969165404165292,0.0026368324383325642,-0.0024182783802071373,-0.0017132087614404633,0.0030287476519007235,-0.003373445779510918,-0.0007063402966012664,-0.005443209990156354,0.0,0.002148983854683118
-0.02295332740385763,-0.004916066376261854,-0.001662592254673839,-0.011792707610753987,-0.01251889339767628,-0.00479976672656372,-0.02290139452332228,0.0037061215282645364,-0.004086931433064629,-0.013303070073661114,-0.017848029937681573,-0.012550583891794547,-0.023242064537876188,-0.011872694604117662,0.0
